Sensitivity,Country,Cell,System,Electrolyser,Year,PV,Onshore,Lcoh
Onshore_Capex_M10,FRA,FRA_FR21,PV,Alkaline,2020,2.2221613596820147,0.0,9.536132947097672
Onshore_Capex_M10,FRA,FRA_FR21,PV,Alkaline,2025,2.2162711241981015,0.0,8.399465042620866
Onshore_Capex_M10,FRA,FRA_FR21,PV,Alkaline,2030,2.192546194419265,0.0,7.471076737773728
Onshore_Capex_P10,FRA,FRA_FR21,PV,Alkaline,2020,2.2221613596820147,0.0,9.536132947097672
Onshore_Capex_P10,FRA,FRA_FR21,PV,Alkaline,2025,2.2162711241981015,0.0,8.399465042620866
Onshore_Capex_P10,FRA,FRA_FR21,PV,Alkaline,2030,2.192546194419265,0.0,7.471076737773728
Electrolyser_Capex_M10,FRA,FRA_FR21,PV,Alkaline,2020,2.1883446484636857,0.0,9.239088540391514
Electrolyser_Capex_M10,FRA,FRA_FR21,PV,Alkaline,2025,2.1738300770988386,0.0,8.140423022835211
Electrolyser_Capex_M10,FRA,FRA_FR21,PV,Alkaline,2030,2.141521844649715,0.0,7.246284890720132
Electrolyser_Capex_P10,FRA,FRA_FR21,PV,Alkaline,2020,2.2417778433553863,0.0,9.668885743250733
Electrolyser_Capex_P10,FRA,FRA_FR21,PV,Alkaline,2025,2.2307569071290345,0.0,8.51523405441679
Electrolyser_Capex_P10,FRA,FRA_FR21,PV,Alkaline,2030,2.2070026237247475,0.0,7.571290760938878
Wacc_M10,FRA,FRA_FR21,PV,Alkaline,2020,2.2272663824583914,0.0,8.9194161356652
Wacc_M10,FRA,FRA_FR21,PV,Alkaline,2025,2.2172564002534143,0.0,7.856012660891604
Wacc_M10,FRA,FRA_FR21,PV,Alkaline,2030,2.192546194419265,0.0,6.98714096130674
Wacc_P10,FRA,FRA_FR21,PV,Alkaline,2020,2.222012056829318,0.0,9.80811985579184
Wacc_P10,FRA,FRA_FR21,PV,Alkaline,2025,2.21245402129277,0.0,8.639244047602073
Wacc_P10,FRA,FRA_FR21,PV,Alkaline,2030,2.188086677630139,0.0,7.684828926975737
Default,FRA,FRA_FR21,Onshore,PEM,2020,0.0,3.079029360934085,12.848232401294554
Default,FRA,FRA_FR21,Onshore,PEM,2025,0.0,2.950500596729178,11.957802737703584
Default,FRA,FRA_FR21,Onshore,PEM,2030,0.0,2.808828970313604,11.124020178396806
Res_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2020,0.0,3.1674543506113704,12.384291854992005
Res_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2025,0.0,3.0184675159301886,11.530037724018072
Res_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2030,0.0,2.884397038939693,10.72533996007146
Res_Capex_C10,FRA,FRA_FR21,Onshore,PEM,2020,0.0,3.049479788169265,13.055416837807593
Res_Capex_C10,FRA,FRA_FR21,Onshore,PEM,2025,0.0,2.9136129866647664,12.149014932310035
Res_Capex_C10,FRA,FRA_FR21,Onshore,PEM,2030,0.0,2.776850830782959,11.302142169788748
PV_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2020,0.0,3.079787541469724,12.836696409474264
PV_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2025,0.0,2.951612394870722,11.947156299368546
PV_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2030,0.0,2.810644290577609,11.11410595386829
PV_Capex_C10,FRA,FRA_FR21,Onshore,PEM,2020,0.0,3.079787541469724,12.836696409474264
PV_Capex_C10,FRA,FRA_FR21,Onshore,PEM,2025,0.0,2.951612394870722,11.947156299368546
PV_Capex_C10,FRA,FRA_FR21,Onshore,PEM,2030,0.0,2.810644290577609,11.11410595386829
Onshore_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2020,0.0,3.1684657933169644,12.373788878484376
Onshore_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2025,0.0,3.0194789586357826,11.520370027517762
Onshore_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2030,0.0,2.887312704024238,10.716326057207302
Onshore_Capex_P10,FRA,FRA_FR21,Onshore,PEM,2020,0.0,3.0514547982893334,13.043406179358675
Onshore_Capex_P10,FRA,FRA_FR21,Onshore,PEM,2025,0.0,2.9177116389837465,12.137940417796594
Onshore_Capex_P10,FRA,FRA_FR21,Onshore,PEM,2030,0.0,2.784825866692505,11.291817768254736
Electrolyser_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2020,0.0,2.9813844046728044,12.379407780966282
Electrolyser_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2025,0.0,2.841770523386373,11.543063987183857
Electrolyser_Capex_M10,FRA,FRA_FR21,Onshore,PEM,2030,0.0,2.715854866798769,10.756143165269949
Electrolyser_Capex_P10,FRA,FRA_FR21,Onshore,PEM,2020,0.0,3.134045698085975,13.022889511051227
Electrolyser_Capex_P10,FRA,FRA_FR21,Onshore,PEM,2025,0.0,2.997624966672304,12.110754487684812
Electrolyser_Capex_P10,FRA,FRA_FR21,Onshore,PEM,2030,0.0,2.8645874772811313,11.258210374588073
Wacc_M10,FRA,FRA_FR21,Onshore,PEM,2020,0.0,3.1348060097272676,12.212144422608766
Wacc_M10,FRA,FRA_FR21,Onshore,PEM,2025,0.0,3.0004719788625462,11.333008115151637
Wacc_M10,FRA,FRA_FR21,Onshore,PEM,2030,0.0,2.8678243233844243,10.513672145555876
Wacc_P10,FRA,FRA_FR21,Onshore,PEM,2020,0.0,3.0581075274838465,13.088867726083791
Wacc_P10,FRA,FRA_FR21,Onshore,PEM,2025,0.0,2.927403012438009,12.197953369211596
Wacc_P10,FRA,FRA_FR21,Onshore,PEM,2030,0.0,2.7918498103649525,11.361314641372463
Default,FRA,FRA_FR21,Onshore,Alkaline,2020,0.0,2.1617004110638063,8.9356808709414
Default,FRA,FRA_FR21,Onshore,Alkaline,2025,0.0,2.0893969997353308,8.331796352753948
Default,FRA,FRA_FR21,Onshore,Alkaline,2030,0.0,2.023940153549967,7.740698580620145
Res_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2020,0.0,2.2131140225191412,8.537489132966643
Res_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2025,0.0,2.135323094676473,7.968314938020015
Res_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2030,0.0,2.0610109058978585,7.404511767805155
Res_Capex_C10,FRA,FRA_FR21,Onshore,Alkaline,2020,0.0,2.1423991096467425,9.114060114786236
Res_Capex_C10,FRA,FRA_FR21,Onshore,Alkaline,2025,0.0,2.0740914578445127,8.494793187357482
Res_Capex_C10,FRA,FRA_FR21,Onshore,Alkaline,2030,0.0,2.013832109730238,7.891518033976208
PV_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2020,0.0,2.162404456485845,8.925758706055996
PV_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2025,0.0,2.091762075622796,8.322731305889045
PV_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2030,0.0,2.025076530228108,7.7323145166971985
PV_Capex_C10,FRA,FRA_FR21,Onshore,Alkaline,2020,0.0,2.162404456485845,8.925758706055996
PV_Capex_C10,FRA,FRA_FR21,Onshore,Alkaline,2025,0.0,2.091762075622796,8.322731305889045
PV_Capex_C10,FRA,FRA_FR21,Onshore,Alkaline,2030,0.0,2.025076530228108,7.7323145166971985
Onshore_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2020,0.0,2.2135840219463643,8.528502762685532
Onshore_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2025,0.0,2.136700357118675,7.960111619509244
Onshore_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2030,0.0,2.062714423100273,7.396931823826589
Onshore_Capex_P10,FRA,FRA_FR21,Onshore,Alkaline,2020,0.0,2.1427652993879662,9.103715928450566
Onshore_Capex_P10,FRA,FRA_FR21,Onshore,Alkaline,2025,0.0,2.074676486178172,8.485339458089323
Onshore_Capex_P10,FRA,FRA_FR21,Onshore,Alkaline,2030,0.0,2.014072995494299,7.8827672634615125
Electrolyser_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2020,0.0,2.101759172111521,8.732066294412652
Electrolyser_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2025,0.0,2.044579060311662,8.150065573972988
Electrolyser_Capex_M10,FRA,FRA_FR21,Onshore,Alkaline,2030,0.0,1.9799043147065802,7.579885496289361
Electrolyser_Capex_P10,FRA,FRA_FR21,Onshore,Alkaline,2020,0.0,2.1943949189117973,8.99724748277692
Electrolyser_Capex_P10,FRA,FRA_FR21,Onshore,Alkaline,2025,0.0,2.111951501183951,8.386352318547669
Electrolyser_Capex_P10,FRA,FRA_FR21,Onshore,Alkaline,2030,0.0,2.0495807046846792,7.787887911669683
Wacc_M10,FRA,FRA_FR21,Onshore,Alkaline,2020,0.0,2.166781367228481,8.36349098219259
Wacc_M10,FRA,FRA_FR21,Onshore,Alkaline,2025,0.0,2.095826739362885,7.782517768789988
Wacc_M10,FRA,FRA_FR21,Onshore,Alkaline,2030,0.0,2.0324575071999793,7.215818181926497
Wacc_P10,FRA,FRA_FR21,Onshore,Alkaline,2020,0.0,2.161643796104569,9.16245823041859
Wacc_P10,FRA,FRA_FR21,Onshore,Alkaline,2025,0.0,2.0893405887984344,8.55133116103533
Wacc_P10,FRA,FRA_FR21,Onshore,Alkaline,2030,0.0,2.0234205479865857,7.951753780121244
Default,FRA,FRA_FR21,Hybrid,PEM,2020,1.7236829665396913,2.2262390034489137,11.467880099406097
Default,FRA,FRA_FR21,Hybrid,PEM,2025,1.7768318688359275,2.061986165243655,10.538284094953127
Default,FRA,FRA_FR21,Hybrid,PEM,2030,1.7950978065430025,1.9540833319220758,9.717662375200348
Res_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2020,1.7535228461252563,2.285301746134547,11.03217479658332
Res_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2025,1.8109413891078912,2.1090479806812694,10.140723204529491
Res_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2030,1.8323252330048496,1.9852978008825244,9.346815319555938
Res_Capex_C10,FRA,FRA_FR21,Hybrid,PEM,2020,1.7125436715523497,2.2038753549484853,11.662698340405298
Res_Capex_C10,FRA,FRA_FR21,Hybrid,PEM,2025,1.7609574679646092,2.04694679544925,10.716230849237016
Res_Capex_C10,FRA,FRA_FR21,Hybrid,PEM,2030,1.7835057725057968,1.9419225007186758,9.883822173974648
PV_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2020,1.8096976347740605,2.1735620699193325,11.315482963854961
PV_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2025,1.8540893212676703,2.021255640018387,10.393585678970693
PV_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2030,1.8785690634580383,1.9048879787266615,9.57850136902682
PV_Capex_C10,FRA,FRA_FR21,Hybrid,PEM,2020,1.6902508870282937,2.2536497863877614,11.518436595663818
PV_Capex_C10,FRA,FRA_FR21,Hybrid,PEM,2025,1.7416796972758972,2.08155616599098,10.587170463346743
PV_Capex_C10,FRA,FRA_FR21,Hybrid,PEM,2030,1.7669314335102189,1.9701402134242876,9.765033388152403
Onshore_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2020,1.6673061140390992,2.333931343205475,11.154035169887182
Onshore_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2025,1.7251332397834305,2.1645976154520485,10.257942219432245
Onshore_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2030,1.750023626842763,2.029427204610234,9.460394790553869
Onshore_Capex_P10,FRA,FRA_FR21,Hybrid,PEM,2020,1.7545252749913287,2.1819974754710474,11.585134711755833
Onshore_Capex_P10,FRA,FRA_FR21,Hybrid,PEM,2025,1.793970074068671,2.0262064377905387,10.642864594219796
Onshore_Capex_P10,FRA,FRA_FR21,Hybrid,PEM,2030,1.8229915644627943,1.9175685878606177,9.813413184134484
Electrolyser_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2020,1.705283893748841,2.131856391728722,11.051726052870679
Electrolyser_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2025,1.7553766714953771,1.9982146753902492,10.170789913708713
Electrolyser_Capex_M10,FRA,FRA_FR21,Hybrid,PEM,2030,1.7761496603020726,1.8944148304970003,9.394166745413369
Electrolyser_Capex_P10,FRA,FRA_FR21,Hybrid,PEM,2020,1.7372940709868305,2.2660333795614,11.621246262056934
Electrolyser_Capex_P10,FRA,FRA_FR21,Hybrid,PEM,2025,1.7844548313164996,2.096747547081848,10.673113452310881
Electrolyser_Capex_P10,FRA,FRA_FR21,Hybrid,PEM,2030,1.8067104344602694,1.9796188367770546,9.834948234861303
Wacc_M10,FRA,FRA_FR21,Hybrid,PEM,2020,1.7446576158409286,2.261992338195045,10.887967239171294
Wacc_M10,FRA,FRA_FR21,Hybrid,PEM,2025,1.7879618820745093,2.0964714150562402,9.983230580417986
Wacc_M10,FRA,FRA_FR21,Hybrid,PEM,2030,1.8109413891078912,1.9813104354885518,9.184675734029032
Wacc_P10,FRA,FRA_FR21,Hybrid,PEM,2020,1.7155915658013916,2.2124390734254393,11.686860797338353
Wacc_P10,FRA,FRA_FR21,Hybrid,PEM,2025,1.7716752772904891,2.050090153934561,10.750472684659103
Wacc_P10,FRA,FRA_FR21,Hybrid,PEM,2030,1.7913288364371738,1.9454687088542661,9.923384266831984
Default,FRA,FRA_FR21,Hybrid,Alkaline,2020,1.5720154732112035,1.4955589678858383,8.050088688981768
Default,FRA,FRA_FR21,Hybrid,Alkaline,2025,1.6317128713306606,1.3737787712798297,7.367468976226747
Default,FRA,FRA_FR21,Hybrid,Alkaline,2030,1.6651748083424638,1.2758416605064995,6.758116534260789
Res_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2020,1.580158757474798,1.5304066171884885,7.664400419580098
Res_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2025,1.6493669750130329,1.3960082785694203,7.019748027858205
Res_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2030,1.6884339847085374,1.2909842897558583,6.437881817533544
Res_Capex_C10,FRA,FRA_FR21,Hybrid,Alkaline,2020,1.5680253364357042,1.4820105152428287,8.22318378751023
Res_Capex_C10,FRA,FRA_FR21,Hybrid,Alkaline,2025,1.6248652249261912,1.3622326383907883,7.52356066793302
Res_Capex_C10,FRA,FRA_FR21,Hybrid,Alkaline,2030,1.6569791692147702,1.262835029947351,6.90189684389876
PV_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2020,1.6355038855897943,1.4310124361486154,7.88736349768593
PV_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2025,1.705283893748841,1.3045724073720841,7.213275708169513
PV_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2030,1.7416796972758972,1.2047801183956226,6.6096283243162075
PV_Capex_C10,FRA,FRA_FR21,Hybrid,Alkaline,2020,1.5363511659807958,1.5320122237608398,8.106845047157186
PV_Capex_C10,FRA,FRA_FR21,Hybrid,Alkaline,2025,1.602662991837791,1.4040342266633883,7.421664482543191
PV_Capex_C10,FRA,FRA_FR21,Hybrid,Alkaline,2030,1.63405245212746,1.30414950769421,6.810713519682804
Onshore_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2020,1.5264835068303957,1.5923543045939699,7.796879956116977
Onshore_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2025,1.5772234044294702,1.469931443193544,7.145968926947323
Onshore_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2030,1.6164072313687055,1.3545340079037242,6.5604622626714395
Onshore_Capex_P10,FRA,FRA_FR21,Hybrid,Alkaline,2020,1.5927419082467749,1.4580354318844506,8.141417326804007
Onshore_Capex_P10,FRA,FRA_FR21,Hybrid,Alkaline,2025,1.6550856924677446,1.329736039506849,7.446400808393886
Onshore_Capex_P10,FRA,FRA_FR21,Hybrid,Alkaline,2030,1.689399195937492,1.2350982255833107,6.827957136547703
Electrolyser_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2020,1.5687678763364985,1.455341404306881,7.873884449521446
Electrolyser_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2025,1.6245372093752886,1.327973957515706,7.2089702937888145
Electrolyser_Capex_M10,FRA,FRA_FR21,Hybrid,Alkaline,2030,1.6569791692147702,1.2293510669106587,6.617109441956306
Electrolyser_Capex_P10,FRA,FRA_FR21,Hybrid,Alkaline,2020,1.5727951401070375,1.52493287467819,8.100679753283922
Electrolyser_Capex_P10,FRA,FRA_FR21,Hybrid,Alkaline,2025,1.6339689163886209,1.3939060984384126,7.412792852315537
Electrolyser_Capex_P10,FRA,FRA_FR21,Hybrid,Alkaline,2030,1.6694513740836012,1.2911467203591571,6.797654918410735
Wacc_M10,FRA,FRA_FR21,Hybrid,Alkaline,2020,1.5755773442978265,1.491235993400901,7.5225556633554005
Wacc_M10,FRA,FRA_FR21,Hybrid,Alkaline,2025,1.63405245212746,1.3772153387581936,6.875444627489942
Wacc_M10,FRA,FRA_FR21,Hybrid,Alkaline,2030,1.6644322684416695,1.2827113148074425,6.298528524732286
Wacc_P10,FRA,FRA_FR21,Hybrid,Alkaline,2020,1.5702715196356072,1.4968615307997022,8.258235620592728
Wacc_P10,FRA,FRA_FR21,Hybrid,Alkaline,2025,1.6304598352480701,1.3740200967475877,7.562701233372826
Wacc_P10,FRA,FRA_FR21,Hybrid,Alkaline,2030,1.6655428876917246,1.272082552258728,6.941062095667554
Default,FRA,FRA_FR22,PV,PEM,2020,3.0304931623876,0.0,16.00144673412248
Default,FRA,FRA_FR22,PV,PEM,2025,2.993532932903511,0.0,14.157143150975342
Default,FRA,FRA_FR22,PV,PEM,2030,2.9318059142678976,0.0,12.653561156208454
Res_Capex_M10,FRA,FRA_FR22,PV,PEM,2020,3.0958566589794403,0.0,15.516076468087846
Res_Capex_M10,FRA,FRA_FR22,PV,PEM,2025,3.058176733839572,0.0,13.722686494096298
Res_Capex_M10,FRA,FRA_FR22,PV,PEM,2030,3.0030298941387543,0.0,12.253016811513394
Res_Capex_C10,FRA,FRA_FR22,PV,PEM,2020,3.0023817130344033,0.0,16.2179724240365
Res_Capex_C10,FRA,FRA_FR22,PV,PEM,2025,2.958514853282662,0.0,14.350739224416845
Res_Capex_C10,FRA,FRA_FR22,PV,PEM,2030,2.8986276728801483,0.0,12.832066347271471
PV_Capex_M10,FRA,FRA_FR22,PV,PEM,2020,3.0961628084838786,0.0,15.505089742556672
PV_Capex_M10,FRA,FRA_FR22,PV,PEM,2025,3.0580678962492067,0.0,13.712854015758026
PV_Capex_M10,FRA,FRA_FR22,PV,PEM,2030,3.006905748295594,0.0,12.24393978065661
PV_Capex_C10,FRA,FRA_FR22,PV,PEM,2020,3.0029461837839873,0.0,16.205435527466197
PV_Capex_C10,FRA,FRA_FR22,PV,PEM,2025,2.958574896962922,0.0,14.339535665893683
PV_Capex_C10,FRA,FRA_FR22,PV,PEM,2030,2.8986182558111153,0.0,12.821734831731435
Onshore_Capex_M10,FRA,FRA_FR22,PV,PEM,2020,3.0303850636250997,0.0,15.977359482792417
Onshore_Capex_M10,FRA,FRA_FR22,PV,PEM,2025,2.99418393688791,0.0,14.13558237291293
Onshore_Capex_M10,FRA,FRA_FR22,PV,PEM,2030,2.9325434323709807,0.0,12.633679537632545
Onshore_Capex_P10,FRA,FRA_FR22,PV,PEM,2020,3.0303850636250997,0.0,15.977359482792417
Onshore_Capex_P10,FRA,FRA_FR22,PV,PEM,2025,2.99418393688791,0.0,14.13558237291293
Onshore_Capex_P10,FRA,FRA_FR22,PV,PEM,2030,2.9325434323709807,0.0,12.633679537632545
Electrolyser_Capex_M10,FRA,FRA_FR22,PV,PEM,2020,2.947949657315867,0.0,15.198121528263533
Electrolyser_Capex_M10,FRA,FRA_FR22,PV,PEM,2025,2.9065211162153926,0.0,13.462608033661915
Electrolyser_Capex_M10,FRA,FRA_FR22,PV,PEM,2030,2.840937657328778,0.0,12.050062563238269
Electrolyser_Capex_P10,FRA,FRA_FR22,PV,PEM,2020,3.067086810163666,0.0,16.325054885028777
Electrolyser_Capex_P10,FRA,FRA_FR22,PV,PEM,2025,3.030429952202399,0.0,14.435694260958222
Electrolyser_Capex_P10,FRA,FRA_FR22,PV,PEM,2030,2.969644451077329,0.0,12.893813280437396
Wacc_M10,FRA,FRA_FR22,PV,PEM,2020,3.0673861795289974,0.0,15.27571547876855
Wacc_M10,FRA,FRA_FR22,PV,PEM,2025,3.0389090817061515,0.0,13.498817791471398
Wacc_M10,FRA,FRA_FR22,PV,PEM,2030,2.9743425428387127,0.0,12.049094505681548
Wacc_P10,FRA,FRA_FR22,PV,PEM,2020,3.0121058712630413,0.0,16.269041439075853
Wacc_P10,FRA,FRA_FR22,PV,PEM,2025,2.9743425428387127,0.0,14.40152472902713
Wacc_P10,FRA,FRA_FR22,PV,PEM,2030,2.9144491460627275,0.0,12.879257520461325
Default,FRA,FRA_FR22,PV,Alkaline,2020,2.2223273662934457,0.0,9.545385495150207
Default,FRA,FRA_FR22,PV,Alkaline,2025,2.216589224161112,0.0,8.40768070139061
Default,FRA,FRA_FR22,PV,Alkaline,2030,2.192546194419265,0.0,7.479013146245879
Res_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2020,2.2573342407899273,0.0,9.143008284939194
Res_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2025,2.247209989552239,0.0,8.052297995397561
Res_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2030,2.2212873159224955,0.0,7.154598607791132
Res_Capex_C10,FRA,FRA_FR22,PV,Alkaline,2020,2.2122574098101637,0.0,9.725704706394632
Res_Capex_C10,FRA,FRA_FR22,PV,Alkaline,2025,2.2070026237247475,0.0,8.56704325413394
Res_Capex_C10,FRA,FRA_FR22,PV,Alkaline,2030,2.1785570108040617,0.0,7.6243607395495285
PV_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2020,2.2574764465044437,0.0,9.13392764225213
PV_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2025,2.2472625270180737,0.0,8.044278229455895
PV_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2030,2.2217155572808265,0.0,7.147281703821729
PV_Capex_C10,FRA,FRA_FR22,PV,Alkaline,2020,2.212445566726691,0.0,9.715245623143572
PV_Capex_C10,FRA,FRA_FR22,PV,Alkaline,2025,2.2070026237247475,0.0,8.557798395131377
PV_Capex_C10,FRA,FRA_FR22,PV,Alkaline,2030,2.178671724993928,0.0,7.615931059917276
Onshore_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2020,2.222279088133626,0.0,9.525358449332067
Onshore_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2025,2.2172820315789536,0.0,8.38997337342397
Onshore_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2030,2.193026475200507,0.0,7.46285748483004
Onshore_Capex_P10,FRA,FRA_FR22,PV,Alkaline,2020,2.222279088133626,0.0,9.525358449332067
Onshore_Capex_P10,FRA,FRA_FR22,PV,Alkaline,2025,2.2172820315789536,0.0,8.38997337342397
Onshore_Capex_P10,FRA,FRA_FR22,PV,Alkaline,2030,2.193026475200507,0.0,7.46285748483004
Electrolyser_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2020,2.1931117054646165,0.0,9.228933372147473
Electrolyser_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2025,2.1827368059265173,0.0,8.131546561787898
Electrolyser_Capex_M10,FRA,FRA_FR22,PV,Alkaline,2030,2.1552407093785737,0.0,7.23907158720599
Electrolyser_Capex_P10,FRA,FRA_FR22,PV,Alkaline,2020,2.2421446182634357,0.0,9.657921602798428
Electrolyser_Capex_P10,FRA,FRA_FR22,PV,Alkaline,2025,2.232152971208542,0.0,8.505610603541777
Electrolyser_Capex_P10,FRA,FRA_FR22,PV,Alkaline,2030,2.2075789095770446,0.0,7.562810617399627
Wacc_M10,FRA,FRA_FR22,PV,Alkaline,2020,2.2271057462300563,0.0,8.909346708674025
Wacc_M10,FRA,FRA_FR22,PV,Alkaline,2025,2.217497541193073,0.0,7.847135926127917
Wacc_M10,FRA,FRA_FR22,PV,Alkaline,2030,2.1977251515380316,0.0,6.979431927542168
Wacc_P10,FRA,FRA_FR22,PV,Alkaline,2020,2.2219801233403373,0.0,9.797038727086022
Wacc_P10,FRA,FRA_FR22,PV,Alkaline,2025,2.2162711241981015,0.0,8.629505378619687
Wacc_P10,FRA,FRA_FR22,PV,Alkaline,2030,2.188048628822085,0.0,7.676396283793111
Default,FRA,FRA_FR22,Onshore,PEM,2020,0.0,3.085684208261075,12.209296336069292
Default,FRA,FRA_FR22,Onshore,PEM,2025,0.0,2.966729686692727,11.364544289334027
Default,FRA,FRA_FR22,Onshore,PEM,2030,0.0,2.8473827657336512,10.574541351630359
Res_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2020,0.0,3.1547198091310644,11.768415535761337
Res_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2025,0.0,3.0310985122679073,10.957189567332835
Res_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2030,0.0,2.9110116018711096,10.194096895225176
Res_Capex_C10,FRA,FRA_FR22,Onshore,PEM,2020,0.0,3.06061600567773,12.406451971361998
Res_Capex_C10,FRA,FRA_FR22,Onshore,PEM,2025,0.0,2.9360140629141016,11.546669715584605
Res_Capex_C10,FRA,FRA_FR22,Onshore,PEM,2030,0.0,2.8240186258790345,10.744779556957992
PV_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2020,0.0,3.0869885399029684,12.198324621343074
PV_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2025,0.0,2.968000213553549,11.354404556257405
PV_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2030,0.0,2.8488692713300265,10.565070061789323
PV_Capex_C10,FRA,FRA_FR22,Onshore,PEM,2020,0.0,3.0869885399029684,12.198324621343074
PV_Capex_C10,FRA,FRA_FR22,Onshore,PEM,2025,0.0,2.968000213553549,11.354404556257405
PV_Capex_C10,FRA,FRA_FR22,Onshore,PEM,2030,0.0,2.8488692713300265,10.565070061789323
Onshore_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2020,0.0,3.1565667031223366,11.75845066992556
Onshore_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2025,0.0,3.0313393980319683,10.9479874092462
Onshore_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2030,0.0,2.912498107467485,10.185499932105847
Onshore_Capex_P10,FRA,FRA_FR22,Onshore,PEM,2020,0.0,3.06061600567773,12.39502500175203
Onshore_Capex_P10,FRA,FRA_FR22,Onshore,PEM,2025,0.0,2.9378478114635853,11.53611612312027
Onshore_Capex_P10,FRA,FRA_FR22,Onshore,PEM,2030,0.0,2.8262148472693878,10.734909980503417
Electrolyser_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2020,0.0,3.000739502858778,11.764784161461195
Electrolyser_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2025,0.0,2.877026922285104,10.972162209246353
Electrolyser_Capex_M10,FRA,FRA_FR22,Onshore,PEM,2030,0.0,2.773355848060739,10.228284745293015
Electrolyser_Capex_P10,FRA,FRA_FR22,Onshore,PEM,2020,0.0,3.1329072173684835,12.375126819997913
Electrolyser_Capex_P10,FRA,FRA_FR22,Onshore,PEM,2025,0.0,3.0129524194975166,11.509307494445594
Electrolyser_Capex_P10,FRA,FRA_FR22,Onshore,PEM,2030,0.0,2.890413130607413,10.700986909872835
Wacc_M10,FRA,FRA_FR22,Onshore,PEM,2020,0.0,3.1329072173684835,11.604709197202787
Wacc_M10,FRA,FRA_FR22,Onshore,PEM,2025,0.0,3.0138517316661693,10.770159532769682
Wacc_M10,FRA,FRA_FR22,Onshore,PEM,2030,0.0,2.8929420228490983,9.9932208869205
