id_init,Ctry_iso3,Id,Longitude,Latitude
6508,RUS,"3298",157.5000114590,49.1236001620
6559,RUS,"3299",160.5000114590,70.1236001620
6560,RUS,"3300",160.5000114590,67.1236001620
6561,RUS,"3301",160.5000114590,64.1236001620
6562,RUS,"3302",160.5000114590,61.1236001620
6563,RUS,"3303",160.5000114590,58.1236001620
6564,RUS,"3304",160.5000114590,55.1236001620
6565,RUS,"3305",160.5000114590,52.1236001620
6617,RUS,"3306",163.5000114590,70.1236001620
6618,RUS,"3307",163.5000114590,67.1236001620
6619,RUS,"3308",163.5000114590,64.1236001620
6620,RUS,"3309",163.5000114590,61.1236001620
6621,RUS,"3310",163.5000114590,58.1236001620
6622,RUS,"3311",163.5000114590,55.1236001620
6675,RUS,"3312",166.5000114590,70.1236001620
6676,RUS,"3313",166.5000114590,67.1236001620
6677,RUS,"3314",166.5000114590,64.1236001620
6678,RUS,"3315",166.5000114590,61.1236001620
6680,RUS,"3316",166.5000114590,55.1236001620
6733,RUS,"3317",169.5000114590,70.1236001620
6734,RUS,"3318",169.5000114590,67.1236001620
6735,RUS,"3319",169.5000114590,64.1236001620
6736,RUS,"3320",169.5000114590,61.1236001620
6738,RUS,"3321",169.5000114590,55.1236001620
6791,RUS,"3322",172.5000114590,70.1236001620
6792,RUS,"3323",172.5000114590,67.1236001620
6793,RUS,"3324",172.5000114590,64.1236001620
6794,RUS,"3325",172.5000114590,61.1236001620
6849,RUS,"3326",175.5000114590,70.1236001620
6850,RUS,"3327",175.5000114590,67.1236001620
6851,RUS,"3328",175.5000114590,64.1236001620
6852,RUS,"3329",175.5000114590,61.1236001620
6907,RUS,"3330",178.5000114590,70.1236001620
6908,RUS,"3331",178.5000114590,67.1236001620
6909,RUS,"3332",178.5000114590,64.1236001620
6910,RUS,"3333",178.5000114590,61.1236001620
34,FJI,"3334",-178.4999885410,-16.8763998380
